Slant cell length,Cell thickness,Cell angle,Vertical cell length,Poisson's ratio
20,3.2,70,80,-0.18771707
20,3.4,70,80,-0.18392484
4,2,75,25,0.05967902
4,2.2,75,25,0.07004124
4,2.4,75,25,0.07877761
4,2.6,75,25,0.09048
4,2.8,75,25,0.10109311
4,3,75,25,0.11369685
4,3.2,75,25,0.12622818
4,3.4,75,25,0.13903688
6,2,75,25,0.05792057
6,2.2,75,25,0.06441477
6,2.4,75,25,0.0728802
6,2.6,75,25,0.08074639
6,2.8,75,25,0.09283462
6,3,75,25,0.10395963
6,3.2,75,25,0.11542829
6,3.4,75,25,0.12783947
8,2,75,25,0.04437262
8,2.2,75,25,0.04935712
8,2.4,75,25,0.05591608
8,2.6,75,25,0.06358
8,2.8,75,25,0.07178012
8,3,75,25,0.08201278
8,3.2,75,25,0.09283064
8,3.4,75,25,0.10434703
10,2,75,25,0.02479389
10,2.2,75,25,0.0238156
10,2.4,75,25,0.02897608
10,2.6,75,25,0.03306959
10,2.8,75,25,0.04073202
10,3,75,25,0.04782821
10,3.2,75,25,0.05606189
10,3.4,75,25,0.06622412
12,2,75,25,-0.0069993
12,2.2,75,25,-0.01053103
12,2.4,75,25,-0.00984676
12,2.6,75,25,-0.00729781
12,2.8,75,25,-0.00491723
12,3,75,25,0.00013192
12,3.2,75,25,0.00974302
12,3.4,75,25,0.01510527
14,2,75,25,-0.04334392
14,2.2,75,25,-0.0543835
14,2.4,75,25,-0.05915186
14,2.6,75,25,-0.06210295
14,2.8,75,25,-0.05990879
14,3,75,25,-0.05957186
14,3.2,75,25,-0.05677388
14,3.4,75,25,-0.05099398
16,2,75,25,-0.09788702
16,2.2,75,25,-0.09902184
16,2.4,75,25,-0.10735118
16,2.6,75,25,-0.11415691
16,2.8,75,25,-0.12014958
16,3,75,25,-0.13216216
16,3.2,75,25,-0.1351794
16,3.4,75,25,-0.1324939
18,2,75,25,-0.13462864
18,2.2,75,25,-0.16309723
18,2.4,75,25,-0.17708352
18,2.6,75,25,-0.1900101
18,2.8,75,25,-0.19810298
18,3,75,25,-0.20772257
18,3.2,75,25,-0.21571125
18,3.4,75,25,-0.23187658
20,2,75,25,-0.20644565
20,2.2,75,25,-0.23650731
20,2.4,75,25,-0.25973741
20,2.6,75,25,-0.27849797
20,2.8,75,25,-0.29615789
20,3,75,25,-0.30951356
20,3.2,75,25,-0.32358383
20,3.4,75,25,-0.3331321
4,2,75,30,0.04924263
4,2.2,75,30,0.05644721
4,2.4,75,30,0.06467326
4,2.6,75,30,0.07206398
4,2.8,75,30,0.08164134
4,3,75,30,0.09166185
4,3.2,75,30,0.10164712
4,3.4,75,30,0.11201202
6,2,75,30,0.04777334
6,2.2,75,30,0.05362825
6,2.4,75,30,0.05919181
6,2.6,75,30,0.06716103
6,2.8,75,30,0.0753761
6,3,75,30,0.08476528
6,3.2,75,30,0.09383282
6,3.4,75,30,0.10381195
8,2,75,30,0.03789814
8,2.2,75,30,0.04140884
8,2.4,75,30,0.0464633
8,2.6,75,30,0.05171364
8,2.8,75,30,0.05925514
8,3,75,30,0.06669772
8,3.2,75,30,0.07506036
8,3.4,75,30,0.08422586
10,2,75,30,0.02280792
10,2.2,75,30,0.02180224
10,2.4,75,30,0.02428347
10,2.6,75,30,0.02776454
10,2.8,75,30,0.03333629
10,3,75,30,0.03939031
10,3.2,75,30,0.04626066
10,3.4,75,30,0.05400631
12,2,75,30,-0.00322089
12,2.2,75,30,-0.00748731
12,2.4,75,30,-0.00682207
12,2.6,75,30,-0.00156892
12,2.8,75,30,-0.00124076
12,3,75,30,0.00229146
12,3.2,75,30,0.00632519
12,3.4,75,30,0.01352062
14,2,75,30,-0.03264014
14,2.2,75,30,-0.0414606
14,2.4,75,30,-0.04736253
14,2.6,75,30,-0.04761738
14,2.8,75,30,-0.04675657
14,3,75,30,-0.04589412
14,3.2,75,30,-0.04429047
14,3.4,75,30,-0.04040613
16,2,75,30,-0.06411882
16,2.2,75,30,-0.07839418
16,2.4,75,30,-0.0844516
16,2.6,75,30,-0.09108085
16,2.8,75,30,-0.09420659
16,3,75,30,-0.10531172
16,3.2,75,30,-0.10637341
16,3.4,75,30,-0.10510679
18,2,75,30,-0.11310081
18,2.2,75,30,-0.1266221
18,2.4,75,30,-0.14111995
18,2.6,75,30,-0.1497003
18,2.8,75,30,-0.1579223
18,3,75,30,-0.16423569
18,3.2,75,30,-0.16961436
18,3.4,75,30,-0.18145817
20,2,75,30,-0.17036539
20,2.2,75,30,-0.1900696
20,2.4,75,30,-0.20512387
20,2.6,75,30,-0.22169247
20,2.8,75,30,-0.23406362
20,3,75,30,-0.24586129
20,3.2,75,30,-0.25565854
20,3.4,75,30,-0.26160293
4,2,75,35,0.04077263
4,2.2,75,35,0.04770568
4,2.4,75,35,0.05389615
4,2.6,75,35,0.06099905
4,2.8,75,35,0.0682317
4,3,75,35,0.07640276
4,3.2,75,35,0.0844801
4,3.4,75,35,0.09316748
6,2,75,35,0.04048716
6,2.2,75,35,0.04470101
6,2.4,75,35,0.05021458
6,2.6,75,35,0.05658218
6,2.8,75,35,0.06334589
6,3,75,35,0.07065075
6,3.2,75,35,0.0785394
6,3.4,75,35,0.08666213
8,2,75,35,0.03266596
8,2.2,75,35,0.03593519
8,2.4,75,35,0.03880871
8,2.6,75,35,0.04453922
8,2.8,75,35,0.05040473
8,3,75,35,0.05618554
8,3.2,75,35,0.06313863
8,3.4,75,35,0.07076975
10,2,75,35,0.02192064
10,2.2,75,35,0.01990389
10,2.4,75,35,0.02190612
10,2.6,75,35,0.02496321
10,2.8,75,35,0.02913451
10,3,75,35,0.03406428
10,3.2,75,35,0.03923276
10,3.4,75,35,0.04574631
12,2,75,35,0.00244088
12,2.2,75,35,-0.00197439
12,2.4,75,35,-0.00351052
12,2.6,75,35,-0.001578
12,2.8,75,35,-0.00004656
12,3,75,35,0.00324846
12,3.2,75,35,0.00687259
12,3.4,75,35,0.0118801
14,2,75,35,-0.01975072
14,2.2,75,35,-0.02957831
14,2.4,75,35,-0.03679134
14,2.6,75,35,-0.03847864
14,2.8,75,35,-0.03845514
14,3,75,35,-0.03708554
14,3.2,75,35,-0.03459027
14,3.4,75,35,-0.03119154
16,2,75,35,-0.05237815
16,2.2,75,35,-0.06476014
16,2.4,75,35,-0.07001305
16,2.6,75,35,-0.07423215
16,2.8,75,35,-0.07750005
16,3,75,35,-0.08688937
16,3.2,75,35,-0.0869738
16,3.4,75,35,-0.08562944
18,2,75,35,-0.0891552
18,2.2,75,35,-0.10994825
18,2.4,75,35,-0.11609118
18,2.6,75,35,-0.12221071
18,2.8,75,35,-0.12922493
18,3,75,35,-0.13626385
18,3.2,75,35,-0.14010926
18,3.4,75,35,-0.15027083
20,2,75,35,-0.1347831
20,2.2,75,35,-0.16320645
20,2.4,75,35,-0.1693869
20,2.6,75,35,-0.18191614
20,2.8,75,35,-0.19307855
20,3,75,35,-0.20143281
20,3.2,75,35,-0.21011037
20,3.4,75,35,-0.21597123
4,2,75,40,0.03542028
4,2.2,75,40,0.04100297
4,2.4,75,40,0.0464614
4,2.6,75,40,0.0518224
4,2.8,75,40,0.05847531
4,3,75,40,0.06541372
4,3.2,75,40,0.07226769
4,3.4,75,40,0.07959585
6,2,75,40,0.03549784
6,2.2,75,40,0.0390303
6,2.4,75,40,0.04404273
6,2.6,75,40,0.04866579
6,2.8,75,40,0.05430545
6,3,75,40,0.06105754
6,3.2,75,40,0.06740005
6,3.4,75,40,0.07451769
8,2,75,40,0.02997527
8,2.2,75,40,0.03184654
8,2.4,75,40,0.03498746
8,2.6,75,40,0.03857792
8,2.8,75,40,0.04311512
8,3,75,40,0.04936943
8,3.2,75,40,0.05459502
8,3.4,75,40,0.06149861
10,2,75,40,0.02050229
10,2.2,75,40,0.019496
10,2.4,75,40,0.01987168
10,2.6,75,40,0.02221182
10,2.8,75,40,0.02527396
10,3,75,40,0.02965065
10,3.2,75,40,0.03449043
10,3.4,75,40,0.03994486
12,2,75,40,0.00371287
12,2.2,75,40,0.0006062
12,2.4,75,40,-0.000715
12,2.6,75,40,-0.00047335
12,2.8,75,40,0.00071885
12,3,75,40,0.00346613
12,3.2,75,40,0.0070251
12,3.4,75,40,0.0110199
14,2,75,40,-0.0155314
14,2.2,75,40,-0.02284372
14,2.4,75,40,-0.02672303
14,2.6,75,40,-0.03115069
14,2.8,75,40,-0.0323202
14,3,75,40,-0.03092491
14,3.2,75,40,-0.02851816
14,3.4,75,40,-0.02560056
16,2,75,40,-0.04446734
16,2.2,75,40,-0.05242074
16,2.4,75,40,-0.05816979
16,2.6,75,40,-0.06252591
16,2.8,75,40,-0.06555257
16,3,75,40,-0.07304221
16,3.2,75,40,-0.07303118
16,3.4,75,40,-0.07237721
18,2,75,40,-0.07334782
18,2.2,75,40,-0.08975109
18,2.4,75,40,-0.10055063
18,2.6,75,40,-0.1043982
18,2.8,75,40,-0.10974077
18,3,75,40,-0.11481921
18,3.2,75,40,-0.11864965
18,3.4,75,40,-0.1269831
20,2,75,40,-0.11381775
20,2.2,75,40,-0.1328523
20,2.4,75,40,-0.14975549
20,2.6,75,40,-0.16114065
20,2.8,75,40,-0.16341877
20,3,75,40,-0.17142004
20,3.2,75,40,-0.17819825
20,3.4,75,40,-0.1825332
4,2,75,45,0.0306892
4,2.2,75,45,0.03587947
4,2.4,75,45,0.04056528
4,2.6,75,45,0.04545967
4,2.8,75,45,0.05167803
4,3,75,45,0.05697174
4,3.2,75,45,0.06287959
4,3.4,75,45,0.0691192
6,2,75,45,0.03155953
6,2.2,75,45,0.0342985
6,2.4,75,45,0.03870407
6,2.6,75,45,0.04291294
6,2.8,75,45,0.04802951
6,3,75,45,0.05343448
6,3.2,75,45,0.05914701
6,3.4,75,45,0.06514891
8,2,75,45,0.02672975
8,2.2,75,45,0.02862944
8,2.4,75,45,0.03112259
8,2.6,75,45,0.03466824
8,2.8,75,45,0.03856401
8,3,75,45,0.04327927
8,3.2,75,45,0.04830917
8,3.4,75,45,0.05383459
10,2,75,45,0.0192841
10,2.2,75,45,0.01851581
10,2.4,75,45,0.01882171
10,2.6,75,45,0.0206347
10,2.8,75,45,0.02304047
10,3,75,45,0.02687949
10,3.2,75,45,0.030777
10,3.4,75,45,0.0351773
12,2,75,45,0.00468064
12,2.2,75,45,0.00358723
12,2.4,75,45,0.00090056
12,2.6,75,45,0.0013085
12,2.8,75,45,0.00218271
12,3,75,45,0.00377013
12,3.2,75,45,0.00641835
12,3.4,75,45,0.01008785
14,2,75,45,-0.01252393
14,2.2,75,45,-0.0183982
14,2.4,75,45,-0.02214049
14,2.6,75,45,-0.02341696
14,2.8,75,45,-0.02296217
14,3,75,45,-0.02579017
14,3.2,75,45,-0.02413475
14,3.4,75,45,-0.02193509
16,2,75,45,-0.0364492
16,2.2,75,45,-0.04409607
16,2.4,75,45,-0.05040668
16,2.6,75,45,-0.05468105
16,2.8,75,45,-0.05554543
16,3,75,45,-0.06259883
16,3.2,75,45,-0.06346172
16,3.4,75,45,-0.0626999
18,2,75,45,-0.06248593
18,2.2,75,45,-0.07606389
18,2.4,75,45,-0.08512061
18,2.6,75,45,-0.09260103
18,2.8,75,45,-0.09352551
18,3,75,45,-0.0988098
18,3.2,75,45,-0.10293214
18,3.4,75,45,-0.11062928
20,2,75,45,-0.09906526
20,2.2,75,45,-0.11346041
20,2.4,75,45,-0.12669782
20,2.6,75,45,-0.131688
20,2.8,75,45,-0.1469699
20,3,75,45,-0.14839281
20,3.2,75,45,-0.15509668
20,3.4,75,45,-0.15912547
4,2,75,50,0.02722712
4,2.2,75,50,0.03187092
4,2.4,75,50,0.03559819
4,2.6,75,50,0.0401182
4,2.8,75,50,0.04493109
4,3,75,50,0.05033949
4,3.2,75,50,0.05564707
4,3.4,75,50,0.06115015
6,2,75,50,0.02850644
6,2.2,75,50,0.03114937
6,2.4,75,50,0.03461772
6,2.6,75,50,0.03833676
6,2.8,75,50,0.04258398
6,3,75,50,0.04767028
6,3.2,75,50,0.0525613
6,3.4,75,50,0.05807329
8,2,75,50,0.02501441
8,2.2,75,50,0.02630099
8,2.4,75,50,0.02844425
8,2.6,75,50,0.03104175
8,2.8,75,50,0.03439989
8,3,75,50,0.03906299
8,3.2,75,50,0.04345856
8,3.4,75,50,0.04816628
10,2,75,50,0.01914662
10,2.2,75,50,0.01733302
10,2.4,75,50,0.01830882
10,2.6,75,50,0.01946997
10,2.8,75,50,0.02137421
10,3,75,50,0.02449838
10,3.2,75,50,0.02781685
10,3.4,75,50,0.0321537
12,2,75,50,0.0072504
12,2.2,75,50,0.00352191
12,2.4,75,50,0.00368018
12,2.6,75,50,0.00270502
12,2.8,75,50,0.00302429
12,3,75,50,0.00440317
12,3.2,75,50,0.00636843
12,3.4,75,50,0.00977864
14,2,75,50,-0.0076889
14,2.2,75,50,-0.01449981
14,2.4,75,50,-0.017602
14,2.6,75,50,-0.01927341
14,2.8,75,50,-0.02012299
14,3,75,50,-0.01921107
14,3.2,75,50,-0.02020302
14,3.4,75,50,-0.01856144
16,2,75,50,-0.03104693
16,2.2,75,50,-0.03834793
16,2.4,75,50,-0.04303883
16,2.6,75,50,-0.04646458
16,2.8,75,50,-0.05029728
16,3,75,50,-0.05360541
16,3.2,75,50,-0.05158965
16,3.4,75,50,-0.05096364
18,2,75,50,-0.05422681
18,2.2,75,50,-0.06717572
18,2.4,75,50,-0.07387895
18,2.6,75,50,-0.07978286
18,2.8,75,50,-0.08528829
18,3,75,50,-0.08577174
18,3.2,75,50,-0.09014919
18,3.4,75,50,-0.09747071
20,2,75,50,-0.08787147
20,2.2,75,50,-0.10131848
20,2.4,75,50,-0.10989376
20,2.6,75,50,-0.11937149
20,2.8,75,50,-0.1224091
20,3,75,50,-0.13398311
20,3.2,75,50,-0.13619149
20,3.4,75,50,-0.13961163
4,2,75,55,0.02445825
4,2.2,75,55,0.02856165
4,2.4,75,55,0.0323141
4,2.6,75,55,0.03614378
4,2.8,75,55,0.04028553
4,3,75,55,0.04507934
4,3.2,75,55,0.04981448
4,3.4,75,55,0.05458441
6,2,75,55,0.02581778
6,2.2,75,55,0.02824153
6,2.4,75,55,0.03104464
6,2.6,75,55,0.03448093
6,2.8,75,55,0.03841443
6,3,75,55,0.04284531
6,3.2,75,55,0.04716041
6,3.4,75,55,0.0518239
8,2,75,55,0.02331802
8,2.2,75,55,0.02442438
8,2.4,75,55,0.02615893
8,2.6,75,55,0.02854888
8,2.8,75,55,0.03143953
8,3,75,55,0.03513328
8,3.2,75,55,0.03903405
8,3.4,75,55,0.04348072
10,2,75,55,0.02069062
10,2.2,75,55,0.01701576
10,2.4,75,55,0.01725211
10,2.6,75,55,0.01860396
10,2.8,75,55,0.02046398
10,3,75,55,0.02244528
10,3.2,75,55,0.02566955
10,3.4,75,55,0.029275
12,2,75,55,0.0124054
12,2.2,75,55,0.00484868
12,2.4,75,55,0.00346417
12,2.6,75,55,0.00384353
12,2.8,75,55,0.0040958
12,3,75,55,0.00506901
12,3.2,75,55,0.00682114
12,3.4,75,55,0.00938153
14,2,75,55,0.00061417
14,2.2,75,55,-0.01106062
14,2.4,75,55,-0.01439369
14,2.6,75,55,-0.01553608
14,2.8,75,55,-0.01672567
14,3,75,55,-0.01718283
14,3.2,75,55,-0.01740314
14,3.4,75,55,-0.01614105
16,2,75,55,-0.01973261
16,2.2,75,55,-0.03364397
16,2.4,75,55,-0.03641573
16,2.6,75,55,-0.04033313
16,2.8,75,55,-0.04302492
16,3,75,55,-0.04544427
16,3.2,75,55,-0.0471524
16,3.4,75,55,-0.04530052
18,2,75,55,-0.04425642
18,2.2,75,55,-0.05841562
18,2.4,75,55,-0.06611379
18,2.6,75,55,-0.07009331
18,2.8,75,55,-0.07428935
18,3,75,55,-0.07840294
18,3.2,75,55,-0.07986135
18,3.4,75,55,-0.08654013
20,2,75,55,-0.07712467
20,2.2,75,55,-0.08996226
20,2.4,75,55,-0.09812485
20,2.6,75,55,-0.10591369
20,2.8,75,55,-0.11225829
20,3,75,55,-0.11886571
20,3.2,75,55,-0.12076458
20,3.4,75,55,-0.12423303
4,2,75,60,0.02212298
4,2.2,75,60,0.02579727
4,2.4,75,60,0.02924218
4,2.6,75,60,0.03252548
4,2.8,75,60,0.0364094
4,3,75,60,0.04059533
4,3.2,75,60,0.04479027
4,3.4,75,60,0.0493909
6,2,75,60,0.02370461
6,2.2,75,60,0.02606684
6,2.4,75,60,0.02822587
6,2.6,75,60,0.03156449
6,2.8,75,60,0.03501272
6,3,75,60,0.03907231
6,3.2,75,60,0.04290334
6,3.4,75,60,0.04716974
8,2,75,60,0.02296196
8,2.2,75,60,0.02277129
8,2.4,75,60,0.02458788
8,2.6,75,60,0.02622425
8,2.8,75,60,0.02925301
8,3,75,60,0.03219585
8,3.2,75,60,0.0358047
8,3.4,75,60,0.03972341
10,2,75,60,0.02208854
10,2.2,75,60,0.01792129
10,2.4,75,60,0.01645909
10,2.6,75,60,0.01733458
10,2.8,75,60,0.01927717
10,3,75,60,0.02126167
10,3.2,75,60,0.02367189
10,3.4,75,60,0.02711539
12,2,75,60,0.01698995
12,2.2,75,60,0.00765802
12,2.4,75,60,0.00437271
12,2.6,75,60,0.00447247
12,2.8,75,60,0.0047276
12,3,75,60,0.00569633
12,3.2,75,60,0.00692766
12,3.4,75,60,0.00915409
14,2,75,60,0.00961466
14,2.2,75,60,-0.00463574
14,2.4,75,60,-0.01195308
14,2.6,75,60,-0.01325639
14,2.8,75,60,-0.01372385
14,3,75,60,-0.01429365
14,3.2,75,60,-0.01448009
14,3.4,75,60,-0.01352447
16,2,75,60,-0.00523967
16,2.2,75,60,-0.02537278
16,2.4,75,60,-0.03239392
16,2.6,75,60,-0.03545555
16,2.8,75,60,-0.0376086
16,3,75,60,-0.04023498
16,3.2,75,60,-0.04136215
16,3.4,75,60,-0.03989188
18,2,75,60,-0.02557037
18,2.2,75,60,-0.05036089
18,2.4,75,60,-0.0583441
18,2.6,75,60,-0.06263861
18,2.8,75,60,-0.06615844
18,3,75,60,-0.06970263
18,3.2,75,60,-0.07276279
18,3.4,75,60,-0.0766098
20,2,75,60,-0.05742901
20,2.2,75,60,-0.0810368
20,2.4,75,60,-0.08870744
20,2.6,75,60,-0.09493696
20,2.8,75,60,-0.10116374
20,3,75,60,-0.10603029
20,3.2,75,60,-0.11150804
20,3.4,75,60,-0.11106842
4,2,75,65,0.0202963
4,2.2,75,65,0.02357541
4,2.4,75,65,0.02652558
4,2.6,75,65,0.02983633
4,2.8,75,65,0.03338302
4,3,75,65,0.03712549
4,3.2,75,65,0.04092902
4,3.4,75,65,0.04480621
6,2,75,65,0.02187004
6,2.2,75,65,0.02373918
6,2.4,75,65,0.0262903
6,2.6,75,65,0.02884801
6,2.8,75,65,0.03212794
6,3,75,65,0.03562394
6,3.2,75,65,0.03932071
6,3.4,75,65,0.04321708
8,2,75,65,0.02273159
8,2.2,75,65,0.02210879
8,2.4,75,65,0.02319383
8,2.6,75,65,0.02488001
8,2.8,75,65,0.02701564
8,3,75,65,0.02972014
8,3.2,75,65,0.03300542
8,3.4,75,65,0.03653595
10,2,75,65,0.02240501
10,2.2,75,65,0.01842688
10,2.4,75,65,0.01601881
10,2.6,75,65,0.01698689
10,2.8,75,65,0.01858708
10,3,75,65,0.01995913
10,3.2,75,65,0.02217423
10,3.4,75,65,0.02504515
12,2,75,65,0.01778343
12,2.2,75,65,0.01216419
12,2.4,75,65,0.00532309
12,2.6,75,65,0.00526282
12,2.8,75,65,0.00569606
12,3,75,65,0.00621707
12,3.2,75,65,0.00719575
12,3.4,75,65,0.00917786
14,2,75,65,0.0126218
14,2.2,75,65,0.00186278
14,2.4,75,65,-0.00943228
14,2.6,75,65,-0.01051779
14,2.8,75,65,-0.01123588
14,3,75,65,-0.01184172
14,3.2,75,65,-0.01215206
14,3.4,75,65,-0.01132684
16,2,75,65,0.00060553
16,2.2,75,65,-0.01470961
16,2.4,75,65,-0.0276327
16,2.6,75,65,-0.03120712
16,2.8,75,65,-0.03325859
16,3,75,65,-0.03500402
16,3.2,75,65,-0.03635941
16,3.4,75,65,-0.0368858
18,2,75,65,-0.01192802
18,2.2,75,65,-0.04098891
18,2.4,75,65,-0.05188378
18,2.6,75,65,-0.05580217
18,2.8,75,65,-0.05922276
18,3,75,65,-0.06299179
18,3.2,75,65,-0.06559561
18,3.4,75,65,-0.06729299
20,2,75,65,-0.03316948
20,2.2,75,65,-0.06805465
20,2.4,75,65,-0.08003075
20,2.6,75,65,-0.08641894
20,2.8,75,65,-0.0910757
20,3,75,65,-0.09596936
20,3.2,75,65,-0.10030195
20,3.4,75,65,-0.10328388
4,2,75,70,0.01864436
4,2.2,75,70,0.02133456
4,2.4,75,70,0.02448795
4,2.6,75,70,0.02718068
4,2.8,75,70,0.03076859
4,3,75,70,0.03426969
4,3.2,75,70,0.0375548
4,3.4,75,70,0.04111325
6,2,75,70,0.02049088
6,2.2,75,70,0.02187627
6,2.4,75,70,0.02425739
6,2.6,75,70,0.02671286
6,2.8,75,70,0.0295162
6,3,75,70,0.03288999
6,3.2,75,70,0.03638347
6,3.4,75,70,0.03975372
8,2,75,70,0.02169906
8,2.2,75,70,0.02140071
8,2.4,75,70,0.02125285
8,2.6,75,70,0.02336226
8,2.8,75,70,0.02487704
8,3,75,70,0.02788135
8,3.2,75,70,0.03067956
8,3.4,75,70,0.03388781
10,2,75,70,0.02385187
10,2.2,75,70,0.0200531
10,2.4,75,70,0.01547405
10,2.6,75,70,0.01612943
10,2.8,75,70,0.01758234
10,3,75,70,0.01942005
10,3.2,75,70,0.02122249
10,3.4,75,70,0.02355238
12,2,75,70,0.02182542
12,2.2,75,70,0.0146553
12,2.4,75,70,0.00750396
12,2.6,75,70,0.00559428
12,2.8,75,70,0.00591661
12,3,75,70,0.00685414
12,3.2,75,70,0.00750259
12,3.4,75,70,0.00912629
14,2,75,70,0.01467953
14,2.2,75,70,0.00682241
14,2.4,75,70,-0.00540366
14,2.6,75,70,-0.00897251
14,2.8,75,70,-0.00973796
14,3,75,70,-0.00982822
14,3.2,75,70,-0.0102649
14,3.4,75,70,-0.00940706
16,2,75,70,0.00372344
16,2.2,75,70,-0.00459848
16,2.4,75,70,-0.0242505
16,2.6,75,70,-0.02778167
16,2.8,75,70,-0.0301143
16,3,75,70,-0.03132637
16,3.2,75,70,-0.0323197
16,3.4,75,70,-0.03276036
18,2,75,70,-0.00574402
18,2.2,75,70,-0.02281526
18,2.4,75,70,-0.04621475
18,2.6,75,70,-0.05108406
18,2.8,75,70,-0.05375858
18,3,75,70,-0.05652327
18,3.2,75,70,-0.05940764
18,3.4,75,70,-0.06060994
20,2,75,70,-0.02325793
20,2.2,75,70,-0.04791361
20,2.4,75,70,-0.07325217
20,2.6,75,70,-0.07889249
20,2.8,75,70,-0.08322857
20,3,75,70,-0.08707258
20,3.2,75,70,-0.09127272
20,3.4,75,70,-0.0941052
4,2,75,75,0.01723378
4,2.2,75,75,0.0200617
4,2.4,75,75,0.02256757
4,2.6,75,75,0.02523669
4,2.8,75,75,0.02838748
4,3,75,75,0.03130493
4,3.2,75,75,0.03448225
4,3.4,75,75,0.03786151
6,2,75,75,0.01925089
6,2.2,75,75,0.02050298
6,2.4,75,75,0.02260202
6,2.6,75,75,0.02476938
6,2.8,75,75,0.02740859
6,3,75,75,0.03029146
6,3.2,75,75,0.03347255
6,3.4,75,75,0.03673524
8,2,75,75,0.0204625
8,2.2,75,75,0.02041963
8,2.4,75,75,0.02027619
8,2.6,75,75,0.02187562
8,2.8,75,75,0.02363622
8,3,75,75,0.02606514
8,3.2,75,75,0.02858799
8,3.4,75,75,0.03155395
10,2,75,75,0.04518533
10,2.2,75,75,0.01944882
10,2.4,75,75,0.01623308
10,2.6,75,75,0.01554715
10,2.8,75,75,0.01673397
10,3,75,75,0.01839878
10,3.2,75,75,0.02011079
10,3.4,75,75,0.02216083
12,2,75,75,0.03425527
12,2.2,75,75,0.01571956
12,2.4,75,75,0.01048472
12,2.6,75,75,0.00647253
12,2.8,75,75,0.00630137
12,3,75,75,0.00713241
12,3.2,75,75,0.00793884
12,3.4,75,75,0.00914662
14,2,75,75,0.04212913
14,2.2,75,75,0.00890256
14,2.4,75,75,-0.00007316
14,2.6,75,75,-0.00696384
14,2.8,75,75,-0.00790299
14,3,75,75,-0.00876891
14,3.2,75,75,-0.00868394
14,3.4,75,75,-0.00781826
16,2,75,75,0.01380989
16,2.2,75,75,-0.00060547
16,2.4,75,75,-0.01545669
16,2.6,75,75,-0.02367835
16,2.8,75,75,-0.02662467
16,3,75,75,-0.02787944
16,3.2,75,75,-0.0290752
16,3.4,75,75,-0.02905007
18,2,75,75,-0.00203742
18,2.2,75,75,-0.01468365
18,2.4,75,75,-0.03604438
18,2.6,75,75,-0.04606641
18,2.8,75,75,-0.04865488
18,3,75,75,-0.05162757
18,3.2,75,75,-0.05417639
18,3.4,75,75,-0.05522603
20,2,75,75,-0.01829266
20,2.2,75,75,-0.03312127
20,2.4,75,75,-0.06391117
20,2.6,75,75,-0.07206908
20,2.8,75,75,-0.07639576
20,3,75,75,-0.07956664
20,3.2,75,75,-0.08349778
20,3.4,75,75,-0.08591316
4,2,75,80,0.01593553
4,2.2,75,80,0.01861876
4,2.4,75,80,0.02090322
4,2.6,75,80,0.0233841
4,2.8,75,80,0.02606536
4,3,75,80,0.02906495
4,3.2,75,80,0.03212183
4,3.4,75,80,0.03506197
6,2,75,80,0.01833566
6,2.2,75,80,0.01928788
6,2.4,75,80,0.02119354
6,2.6,75,80,0.02317481
6,2.8,75,80,0.02554542
6,3,75,80,0.02834074
6,3.2,75,80,0.03114444
6,3.4,75,80,0.0342259
8,2,75,80,0.03372583
8,2.2,75,80,0.01985957
8,2.4,75,80,0.01948248
8,2.6,75,80,0.020704
8,2.8,75,80,0.0222191
8,3,75,80,0.02434592
8,3.2,75,80,0.02669454
8,3.4,75,80,0.02949638
10,2,75,80,0.05942434
10,2.2,75,80,0.01898194
10,2.4,75,80,0.01660608
10,2.6,75,80,0.01510767
10,2.8,75,80,0.01638967
10,3,75,80,0.01774539
10,3.2,75,80,0.01928954
10,3.4,75,80,0.02117469
12,2,75,80,0.03345275
12,2.2,75,80,0.01928515
12,2.4,75,80,0.01184097
12,2.6,75,80,0.00809303
12,2.8,75,80,0.00649698
12,3,75,80,0.00727263
12,3.2,75,80,0.00788711
12,3.4,75,80,0.00926309
14,2,75,80,0.12872272
14,2.2,75,80,0.01016444
14,2.4,75,80,0.00340652
14,2.6,75,80,-0.00301246
14,2.8,75,80,-0.00658579
14,3,75,80,-0.00723095
14,3.2,75,80,-0.00699298
14,3.4,75,80,-0.00649585
16,2,75,80,0.1099548
16,2.2,75,80,0.00054383
16,2.4,75,80,-0.00817345
16,2.6,75,80,-0.01809908
16,2.8,75,80,-0.0237906
16,3,75,80,-0.02514462
16,3.2,75,80,-0.02638688
16,3.4,75,80,-0.02617287
18,2,75,80,0.0359191
18,2.2,75,80,-0.01093113
18,2.4,75,80,-0.02641147
18,2.6,75,80,-0.03937388
18,2.8,75,80,-0.04478081
18,3,75,80,-0.04695231
18,3.2,75,80,-0.04960212
18,3.4,75,80,-0.05069418
20,2,75,80,-0.01377692
20,2.2,75,80,-0.02590468
20,2.4,75,80,-0.04949795
20,2.6,75,80,-0.06465296
20,2.8,75,80,-0.07016684
20,3,75,80,-0.0743387
20,3.2,75,80,-0.07731429
20,3.4,75,80,-0.07916861
4,2,80,25,0.06351003
4,2.2,80,25,0.07199975
4,2.4,80,25,0.08221994
4,2.6,80,25,0.09158457
4,2.8,80,25,0.10267556
4,3,80,25,0.11415481
4,3.2,80,25,0.12594133
4,3.4,80,25,0.13792562
6,2,80,25,0.06644297
6,2.2,80,25,0.07428963
